Username,Level Category,Level Number,Level Name,Reactor Count,Cycle Count,Symbol Count,Upload Time,Youtube Link
fireisdanger,researchnet,1-12-3,Waste Treatment,1,744,40,2011-06-23 02:33:59.004279,
sboparen,researchnet,1-12-3,Waste Treatment,1,756,83,2014-06-05 15:26:37.419327,
cake-pie,researchnet,1-12-3,Waste Treatment,1,763,41,2011-06-06 15:58:44.710945,
GusTheCrocodile,researchnet,1-12-3,Waste Treatment,1,775,65,2011-10-23 05:46:50.850725,
Leylite,researchnet,1-12-3,Waste Treatment,1,797,58,2013-05-18 15:29:26.606195,
rowenwand,researchnet,1-12-3,Waste Treatment,1,808,62,2011-06-06 02:27:15.649432,
nicuveo,researchnet,1-12-3,Waste Treatment,1,814,63,2011-06-05 10:30:01.59629,
myon,researchnet,1-12-3,Waste Treatment,1,830,63,2012-01-30 10:53:31.790891,
Paulie,researchnet,1-12-3,Waste Treatment,1,833,32,2013-02-13 08:36:42.552536,
iteration2,researchnet,1-12-3,Waste Treatment,1,836,54,2012-02-23 13:49:38.194565,
DanSoup,researchnet,1-12-3,Waste Treatment,1,886,69,2012-08-16 09:54:11.447849,
mrcable,researchnet,1-12-3,Waste Treatment,1,900,27,2012-05-16 01:39:01.170362,""
Zemandroid,researchnet,1-12-3,Waste Treatment,1,902,62,2014-03-29 15:42:14.511947,
SolidJim,researchnet,1-12-3,Waste Treatment,1,904,57,2012-01-13 16:34:21.884163,
AgainstTedium,researchnet,1-12-3,Waste Treatment,1,910,56,2013-04-03 04:18:10.89733,
GuavaMoment,researchnet,1-12-3,Waste Treatment,1,914,70,2011-08-15 16:09:54.891377,
Regory,researchnet,1-12-3,Waste Treatment,1,919,66,2011-06-03 20:06:29.468158,
xyuzhg,researchnet,1-12-3,Waste Treatment,1,934,66,2012-09-29 02:58:53.672484,
Ricket,researchnet,1-12-3,Waste Treatment,1,959,66,2011-09-19 18:48:09.342559,
Frog,researchnet,1-12-3,Waste Treatment,1,960,76,2012-05-24 07:43:38.43363,
shteev,researchnet,1-12-3,Waste Treatment,1,966,47,2011-08-18 10:23:05.125929,
davenger,researchnet,1-12-3,Waste Treatment,1,1015,28,2011-06-03 08:57:11.136202,
WildFilch,researchnet,1-12-3,Waste Treatment,1,1021,66,2012-01-20 00:10:13.53795,
boazs,researchnet,1-12-3,Waste Treatment,1,1035,60,2011-07-25 16:43:33.056052,
EPAstor,researchnet,1-12-3,Waste Treatment,1,1041,54,2011-08-02 21:14:32.679134,
BobThePumpkin,researchnet,1-12-3,Waste Treatment,1,1045,55,2015-01-26 23:57:55.621901,
MasterDinadan,researchnet,1-12-3,Waste Treatment,1,1059,81,2011-06-03 17:16:27.409382,
ToKokMa,researchnet,1-12-3,Waste Treatment,1,1067,70,2011-10-30 10:48:29.39548,
Sniper_John_Uk,researchnet,1-12-3,Waste Treatment,1,1078,65,2011-08-23 17:00:04.89877,
Criado,researchnet,1-12-3,Waste Treatment,1,1083,51,2011-09-06 09:42:34.492228,
Criado,researchnet,1-12-3,Waste Treatment,1,1123,54,2011-08-17 03:35:58.248475,
Eruannon,researchnet,1-12-3,Waste Treatment,1,1130,75,2015-01-12 18:20:04.971946,
nephyl,researchnet,1-12-3,Waste Treatment,1,1131,50,2012-02-23 10:10:16.615661,
KAAANE,researchnet,1-12-3,Waste Treatment,1,1131,50,2011-06-02 23:42:07.902115,
stubbscroll,researchnet,1-12-3,Waste Treatment,1,1151,64,2012-11-15 14:07:18.606001,
roundcube,researchnet,1-12-3,Waste Treatment,1,1165,77,2011-12-21 11:21:05.250531,
Darkhogg,researchnet,1-12-3,Waste Treatment,1,1182,77,2011-07-10 09:38:48.636287,
rezoons,researchnet,1-12-3,Waste Treatment,1,1197,70,2012-02-11 14:52:16.39971,
Sebejias,researchnet,1-12-3,Waste Treatment,1,1209,67,2011-07-16 21:39:30.872817,
evouga,researchnet,1-12-3,Waste Treatment,1,1213,59,2011-06-05 11:23:44.067069,
Eppy37,researchnet,1-12-3,Waste Treatment,1,1226,76,2011-06-04 02:46:24.402742,
marvk,researchnet,1-12-3,Waste Treatment,1,1282,82,2011-12-19 11:11:24.048934,
marvk,researchnet,1-12-3,Waste Treatment,1,1287,81,2011-12-10 11:36:49.15801,
ants280,researchnet,1-12-3,Waste Treatment,1,3406,61,2014-01-25 09:52:22.784989,
ToughThought,researchnet,2-1-1,Pyridine,1,123,31,2014-03-15 15:01:21.400864,http://youtu.be/x3ujTCnE2HE
Steve42,researchnet,2-1-1,Pyridine,1,157,33,2011-06-07 11:47:58.185177,http://www.youtube.com/watch?hd=1&v=nuGMZxjNyZg
Andy,researchnet,2-1-1,Pyridine,1,157,32,2011-06-10 02:10:43.822018,
gggol,researchnet,2-1-1,Pyridine,1,168,33,2011-12-11 02:01:39.159751,
Joosy,researchnet,2-1-1,Pyridine,1,177,27,2011-08-16 15:10:27.574173,
Zemandroid,researchnet,2-1-1,Pyridine,1,177,30,2014-03-29 15:41:47.985021,
Zei,researchnet,2-1-1,Pyridine,1,177,28,2011-06-03 22:57:48.198106,
Leylite,researchnet,2-1-1,Pyridine,1,186,32,2013-07-24 13:45:08.366956,
bnordli,researchnet,2-1-1,Pyridine,1,187,29,2011-11-14 15:39:28.731896,
nicuveo,researchnet,2-1-1,Pyridine,1,187,33,2011-06-05 10:29:54.226171,
GuavaMoment,researchnet,2-1-1,Pyridine,1,188,31,2011-08-15 16:09:43.478119,
cearn,researchnet,2-1-1,Pyridine,1,190,41,2013-03-20 14:37:03.718284,
GusTheCrocodile,researchnet,2-1-1,Pyridine,1,193,31,2011-10-23 05:46:41.846211,
frandibar,researchnet,2-1-1,Pyridine,1,194,27,2012-09-23 13:53:49.828745,
Regory,researchnet,2-1-1,Pyridine,1,194,28,2011-07-02 15:19:12.693254,
Blueeyedrat,researchnet,2-1-1,Pyridine,1,195,32,2012-11-15 18:33:26.289814,
Sahishar,researchnet,2-1-1,Pyridine,1,195,22,2012-08-24 11:37:03.476417,
toi333,researchnet,2-1-1,Pyridine,1,195,22,2011-06-06 12:14:41.644521,
Zemyla,researchnet,2-1-1,Pyridine,1,195,31,2012-11-01 16:30:38.446991,
Steve42,researchnet,2-1-1,Pyridine,1,195,29,2011-06-02 10:43:30.414877,
AgainstTedium,researchnet,2-1-1,Pyridine,1,195,28,2012-04-03 15:03:50.423148,
JYPark1101,researchnet,2-1-1,Pyridine,1,195,26,2012-03-19 18:27:40.532279,
JayLab,researchnet,2-1-1,Pyridine,1,196,27,2012-05-16 13:02:43.395741,
ecnerwal,researchnet,2-1-1,Pyridine,1,196,26,2014-11-30 19:43:27.771051,
Ricket,researchnet,2-1-1,Pyridine,1,197,32,2011-09-19 18:48:01.179919,
Helios,researchnet,2-1-1,Pyridine,1,197,29,2013-05-03 18:12:29.208266,
Sebejias,researchnet,2-1-1,Pyridine,1,198,27,2011-07-16 21:39:22.386388,
dayo001,researchnet,2-1-1,Pyridine,1,199,31,2013-06-15 09:05:41.550241,
pieceofmind,researchnet,2-1-1,Pyridine,1,200,26,2011-10-07 07:17:51.894935,http://www.youtube.com/watch?hd=1&v=zoL-kVqPRcU
cake-pie,researchnet,2-1-1,Pyridine,1,206,31,2011-06-10 07:48:59.227659,
AlphaRaptor,researchnet,2-1-1,Pyridine,1,208,31,2013-01-01 23:20:13.432289,
myon,researchnet,2-1-1,Pyridine,1,208,35,2012-01-30 10:53:20.921594,
M64,researchnet,2-1-1,Pyridine,1,212,27,2012-11-16 10:59:11.849843,
mrblarney,researchnet,2-1-1,Pyridine,1,213,27,2011-08-24 19:11:01.402516,
davenger,researchnet,2-1-1,Pyridine,1,214,22,2011-06-03 08:56:55.565655,
goochrules,researchnet,2-1-1,Pyridine,1,214,28,2011-11-14 11:14:21.216889,
EPAstor,researchnet,2-1-1,Pyridine,1,214,33,2011-08-02 21:14:25.303518,
cake-pie,researchnet,2-1-1,Pyridine,1,214,28,2011-06-06 10:08:19.019479,
GrandFather,researchnet,2-1-1,Pyridine,1,215,28,2012-01-09 11:20:58.653736,
buddy_dacote,researchnet,2-1-1,Pyridine,1,215,30,2012-09-06 15:40:43.161678,
odaz,researchnet,2-1-1,Pyridine,1,216,30,2012-09-24 05:40:40.364682,
MasterDinadan,researchnet,2-1-1,Pyridine,1,216,36,2011-06-03 17:16:21.432131,
nephyl,researchnet,2-1-1,Pyridine,1,216,35,2012-02-23 10:10:04.570413,
jp26,researchnet,2-1-1,Pyridine,1,216,27,2013-01-22 17:45:59.24369,
hobsen,researchnet,2-1-1,Pyridine,1,216,26,2012-10-06 20:47:27.335965,
Bashy_McFetus,researchnet,2-1-1,Pyridine,1,217,31,2011-06-10 05:40:01.167937,
hobsen,researchnet,2-1-1,Pyridine,1,217,26,2012-10-03 13:38:17.584288,
Frog,researchnet,2-1-1,Pyridine,1,217,30,2012-05-23 08:28:15.586614,
Oldman,researchnet,2-1-1,Pyridine,1,217,30,2012-05-23 07:56:17.257245,
AlphaRaptor,researchnet,2-1-1,Pyridine,1,217,30,2012-12-21 20:59:48.079766,
iteration2,researchnet,2-1-1,Pyridine,1,219,32,2012-02-23 13:49:21.892204,
fireisdanger,researchnet,2-1-1,Pyridine,1,220,33,2011-06-23 02:33:51.011525,
Criado,researchnet,2-1-1,Pyridine,1,233,32,2011-08-17 03:35:46.934282,
csuzw,researchnet,2-1-1,Pyridine,1,234,33,2012-11-16 05:23:19.136887,
xyuzhg,researchnet,2-1-1,Pyridine,1,235,29,2012-09-29 02:58:42.334783,
Agent09,researchnet,2-1-1,Pyridine,1,236,34,2014-12-05 16:55:08.318569,
Radene,researchnet,2-1-1,Pyridine,1,236,37,2013-06-25 20:36:45.505569,
Bilateralrope,researchnet,2-1-1,Pyridine,1,237,34,2011-10-27 18:22:14.755711,
JackieChad,researchnet,2-1-1,Pyridine,1,251,43,2013-07-30 05:04:34.559267,
Regory,researchnet,2-1-1,Pyridine,1,252,32,2011-06-03 20:06:28.490729,
BobThePumpkin,researchnet,2-1-1,Pyridine,1,253,33,2015-01-26 23:57:43.542855,
Savotage,researchnet,2-1-1,Pyridine,1,253,33,2014-07-16 03:49:03.643886,
Wobble,researchnet,2-1-1,Pyridine,1,255,33,2012-05-10 20:03:17.499893,
Ozgrim,researchnet,2-1-1,Pyridine,1,256,39,2013-05-08 05:19:22.605569,
Masked_Critic,researchnet,2-1-1,Pyridine,1,256,39,2011-11-17 12:48:03.658743,
keyyek,researchnet,2-1-1,Pyridine,1,256,33,2011-12-31 02:23:58.834687,
Paulie,researchnet,2-1-1,Pyridine,1,256,32,2013-02-13 08:36:22.991182,
jonathanbergeron42,researchnet,2-1-1,Pyridine,1,256,33,2013-03-24 09:14:22.073228,
trundo,researchnet,2-1-1,Pyridine,1,257,33,2012-08-29 07:52:04.442967,
nekojita,researchnet,2-1-1,Pyridine,1,258,31,2013-03-28 04:20:48.85238,
kikanaide,researchnet,2-1-1,Pyridine,1,258,40,2014-08-18 12:30:24.548306,
Mazian,researchnet,2-1-1,Pyridine,1,260,33,2011-08-24 17:51:29.821387,
kne1p,researchnet,2-1-1,Pyridine,1,264,38,2014-08-31 11:47:33.486598,
K3n,researchnet,2-1-1,Pyridine,1,264,32,2014-05-26 13:12:20.924319,
Louif,researchnet,2-1-1,Pyridine,1,267,42,2012-09-23 22:56:56.789963,
jasonharper,researchnet,2-1-1,Pyridine,1,274,38,2014-07-06 12:01:48.23859,
Greeny,researchnet,2-1-1,Pyridine,1,275,30,2011-08-31 08:17:34.90957,
sboparen,researchnet,2-1-1,Pyridine,1,277,37,2012-12-11 20:51:30.110857,
Pegazs,researchnet,2-1-1,Pyridine,1,277,37,2011-12-03 11:00:52.854894,
onyhow,researchnet,2-1-1,Pyridine,1,284,34,2012-10-30 11:21:54.545619,
Sniper_John_Uk,researchnet,2-1-1,Pyridine,1,285,34,2011-08-23 16:59:53.516491,
edward0810,researchnet,2-1-1,Pyridine,1,287,34,2011-06-12 03:48:10.563467,
Pineapple_of_Despair,researchnet,2-1-1,Pyridine,1,291,34,2012-03-20 15:38:12.3501,
WildFilch,researchnet,2-1-1,Pyridine,1,292,39,2012-01-20 00:10:00.70665,
rowenwand,researchnet,2-1-1,Pyridine,1,294,32,2011-06-06 02:27:13.865515,
dexus,researchnet,2-1-1,Pyridine,1,303,42,2014-11-30 09:36:58.737556,
rezoons,researchnet,2-1-1,Pyridine,1,307,43,2012-01-21 10:09:07.233788,
ToKokMa,researchnet,2-1-1,Pyridine,1,316,39,2011-10-30 10:48:19.412813,
ixquick,researchnet,2-1-1,Pyridine,1,318,38,2013-05-25 06:07:45.059561,
CiaoTime,researchnet,2-1-1,Pyridine,1,321,47,2011-11-05 15:47:51.18771,
zip_000,researchnet,2-1-1,Pyridine,1,322,46,2011-12-13 14:42:05.985107,
Dragon18,researchnet,2-1-1,Pyridine,1,323,43,2012-09-06 13:58:05.551021,
acw1251,researchnet,2-1-1,Pyridine,1,331,36,2011-07-13 08:19:56.898645,
Mehr,researchnet,2-1-1,Pyridine,1,333,53,2012-05-06 18:25:57.788113,
ottoeduard,researchnet,2-1-1,Pyridine,1,335,38,2012-11-12 19:01:27.911152,
boazs,researchnet,2-1-1,Pyridine,1,335,30,2011-07-25 16:43:20.965617,
ants280,researchnet,2-1-1,Pyridine,1,341,46,2013-02-20 10:36:07.938514,
phyrephox,researchnet,2-1-1,Pyridine,1,343,41,2012-05-31 16:03:37.543677,
SolidJim,researchnet,2-1-1,Pyridine,1,353,53,2014-08-10 11:49:11.428244,
DanSoup,researchnet,2-1-1,Pyridine,1,355,40,2012-08-16 09:54:01.56805,
jake,researchnet,2-1-1,Pyridine,1,367,42,2012-04-10 10:51:19.215894,
marvk,researchnet,2-1-1,Pyridine,1,368,37,2011-10-23 15:49:42.360655,
JonesR,researchnet,2-1-1,Pyridine,1,368,46,2013-03-11 02:02:53.959622,
Darkhogg,researchnet,2-1-1,Pyridine,1,376,48,2011-07-10 09:38:40.017663,
tabun,researchnet,2-1-1,Pyridine,1,379,37,2011-09-16 09:47:00.941426,
roundcube,researchnet,2-1-1,Pyridine,1,383,40,2011-12-21 11:20:55.61862,
superfreeze,researchnet,2-1-1,Pyridine,1,390,50,2015-01-24 13:14:38.234635,
Elvis,researchnet,2-1-1,Pyridine,1,395,36,2011-12-27 10:51:40.681072,
AlStar,researchnet,2-1-1,Pyridine,1,398,42,2011-09-05 09:53:50.556167,
KotH,researchnet,2-1-1,Pyridine,1,400,40,2011-10-08 07:06:20.080541,
yatima2975,researchnet,2-1-1,Pyridine,1,403,40,2011-08-31 14:53:21.267582,
TimWolla,researchnet,2-1-1,Pyridine,1,407,45,2013-07-17 07:14:09.632988,
astrosi,researchnet,2-1-1,Pyridine,1,433,39,2011-12-09 15:25:44.626041,
sgibbons,researchnet,2-1-1,Pyridine,1,433,39,2011-08-28 07:40:30.737408,
Gallo,researchnet,2-1-1,Pyridine,1,438,47,2012-05-23 10:26:26.29587,
JayDee,researchnet,2-1-1,Pyridine,1,476,42,2012-06-29 23:54:45.682576,
Eppy37,researchnet,2-1-1,Pyridine,1,513,56,2011-06-03 22:20:09.649949,
xZwop,researchnet,2-1-1,Pyridine,1,515,59,2011-10-13 14:14:22.417634,
TheVoiid,researchnet,2-1-1,Pyridine,1,555,48,2014-04-19 02:58:36.937446,
evouga,researchnet,2-1-1,Pyridine,1,568,49,2011-06-05 11:23:33.078077,
Night,researchnet,2-1-1,Pyridine,1,575,51,2012-02-02 20:24:41.768763,
snuffy,researchnet,2-1-1,Pyridine,1,579,33,2012-09-27 20:33:22.777803,
AntCJ,researchnet,2-1-1,Pyridine,1,601,45,2012-11-27 04:47:24.112621,
stubbscroll,researchnet,2-1-1,Pyridine,1,629,36,2011-12-09 17:17:54.955294,
ToughThought,researchnet,2-1-2,Breakdown,1,35,46,2014-03-20 08:14:51.521472,http://youtu.be/SSKgcLEa6y8
Andy,researchnet,2-1-2,Breakdown,1,40,51,2011-11-13 02:06:35.92332,
Andy,researchnet,2-1-2,Breakdown,1,44,27,2011-06-02 15:22:57.22856,
Zei,researchnet,2-1-2,Breakdown,1,50,27,2011-06-03 22:57:48.267967,
cearn,researchnet,2-1-2,Breakdown,1,57,33,2012-10-24 11:18:42.401735,
jjs132,researchnet,2-1-2,Breakdown,1,58,33,2011-06-19 12:19:49.279414,
cearn,researchnet,2-1-2,Breakdown,1,63,32,2012-09-30 12:32:42.34865,
Steve42,researchnet,2-1-2,Breakdown,1,64,33,2011-07-15 06:46:11.303933,
JYPark1101,researchnet,2-1-2,Breakdown,1,66,33,2012-03-19 18:27:40.658922,
JYPark1101,researchnet,2-1-2,Breakdown,1,66,31,2012-03-29 21:05:46.126214,
Leylite,researchnet,2-1-2,Breakdown,1,71,37,2013-11-04 20:09:59.72595,
gggol,researchnet,2-1-2,Breakdown,1,73,38,2011-11-18 23:39:12.169143,
myon,researchnet,2-1-2,Breakdown,1,76,27,2012-02-08 13:44:00.844619,
rezoons,researchnet,2-1-2,Breakdown,1,76,33,2012-03-17 09:54:44.271461,
dayo001,researchnet,2-1-2,Breakdown,1,80,26,2013-06-15 09:05:42.131338,
hobsen,researchnet,2-1-2,Breakdown,1,80,30,2012-10-03 13:38:17.665656,
M64,researchnet,2-1-2,Breakdown,1,81,34,2012-11-16 10:59:11.947061,
GuavaMoment,researchnet,2-1-2,Breakdown,1,83,25,2012-02-09 18:42:25.60937,
CiaoTime,researchnet,2-1-2,Breakdown,1,86,32,2012-08-30 22:38:36.315007,http://www.youtube.com/watch?v=QQvGczBJH7g
Lamsey,researchnet,2-1-2,Breakdown,1,89,24,2011-08-12 11:33:02.041697,
GusTheCrocodile,researchnet,2-1-2,Breakdown,1,90,40,2011-10-23 05:46:42.002367,
Wobble,researchnet,2-1-2,Breakdown,1,91,35,2012-05-15 17:12:20.791935,
sboparen,researchnet,2-1-2,Breakdown,1,93,56,2012-12-23 20:41:00.835541,
mrblarney,researchnet,2-1-2,Breakdown,1,97,39,2011-08-24 19:11:01.471483,
Bashy_McFetus,researchnet,2-1-2,Breakdown,1,102,26,2011-06-10 05:40:01.241242,
JayLab,researchnet,2-1-2,Breakdown,1,102,42,2012-05-16 13:02:43.478488,
fireisdanger,researchnet,2-1-2,Breakdown,1,104,31,2011-06-23 02:33:51.105173,
jp26,researchnet,2-1-2,Breakdown,1,104,32,2013-04-27 07:52:21.719515,
marvk,researchnet,2-1-2,Breakdown,1,107,56,2012-07-06 19:03:51.985,
marvk,researchnet,2-1-2,Breakdown,1,108,50,2011-11-27 08:14:47.916466,
ottoeduard,researchnet,2-1-2,Breakdown,1,108,26,2012-11-12 17:03:10.615821,
Oldman,researchnet,2-1-2,Breakdown,1,110,35,2012-05-23 07:56:17.34176,
odaz,researchnet,2-1-2,Breakdown,1,110,36,2012-09-24 05:40:46.526582,
Frog,researchnet,2-1-2,Breakdown,1,110,35,2012-05-23 08:28:15.686193,
Elvis,researchnet,2-1-2,Breakdown,1,111,29,2011-12-28 17:45:50.716004,
Ozgrim,researchnet,2-1-2,Breakdown,1,115,32,2013-08-11 04:25:46.7435,
xyuzhg,researchnet,2-1-2,Breakdown,1,116,23,2012-09-29 02:58:42.447019,
DanSoup,researchnet,2-1-2,Breakdown,1,116,35,2012-08-16 09:54:01.833757,
buddy_dacote,researchnet,2-1-2,Breakdown,1,116,42,2012-09-13 16:21:19.349486,
Gallo,researchnet,2-1-2,Breakdown,1,117,42,2012-05-23 13:39:26.50654,
zuluthrone,researchnet,2-1-2,Breakdown,1,117,42,2011-08-07 04:17:36.249844,
Bilateralrope,researchnet,2-1-2,Breakdown,1,118,33,2011-10-27 18:22:14.84731,
snuffy,researchnet,2-1-2,Breakdown,1,118,41,2012-09-27 20:33:22.891468,
cake-pie,researchnet,2-1-2,Breakdown,1,124,44,2011-06-06 10:08:19.09051,
WildFilch,researchnet,2-1-2,Breakdown,1,124,39,2012-01-20 00:10:00.830752,
Zemandroid,researchnet,2-1-2,Breakdown,1,124,24,2014-03-29 15:41:48.806802,
Zemyla,researchnet,2-1-2,Breakdown,1,125,41,2012-11-01 16:30:38.594001,
rowenwand,researchnet,2-1-2,Breakdown,1,127,34,2011-06-06 02:27:13.951491,
AlphaRaptor,researchnet,2-1-2,Breakdown,1,133,41,2012-11-21 20:43:57.704951,
nicuveo,researchnet,2-1-2,Breakdown,1,134,41,2011-06-05 10:30:00.111733,
Joosy,researchnet,2-1-2,Breakdown,1,135,46,2011-08-16 15:10:27.660537,
jasonharper,researchnet,2-1-2,Breakdown,1,137,46,2014-07-06 12:01:48.322756,
kiwipease,researchnet,2-1-2,Breakdown,1,137,51,2012-04-27 06:00:44.217448,
kikanaide,researchnet,2-1-2,Breakdown,1,143,38,2014-08-18 12:30:26.127744,
nephyl,researchnet,2-1-2,Breakdown,1,143,33,2012-02-23 10:10:04.656914,
yatima2975,researchnet,2-1-2,Breakdown,1,144,41,2011-08-31 14:53:21.355958,
roundcube,researchnet,2-1-2,Breakdown,1,145,57,2011-12-21 11:20:55.71382,
davenger,researchnet,2-1-2,Breakdown,1,146,19,2011-06-03 08:57:09.108351,
edward0810,researchnet,2-1-2,Breakdown,1,153,44,2011-06-12 03:48:10.641104,
jp26,researchnet,2-1-2,Breakdown,1,153,37,2013-01-22 17:45:59.3898,
toi333,researchnet,2-1-2,Breakdown,1,154,21,2011-06-06 12:14:41.828229,
JYPark1101,researchnet,2-1-2,Breakdown,1,154,42,2012-02-28 21:23:43.371872,
JYPark1101,researchnet,2-1-2,Breakdown,1,154,40,2012-03-03 08:24:59.106416,
AgainstTedium,researchnet,2-1-2,Breakdown,1,155,40,2012-02-12 11:58:24.548356,
tabun,researchnet,2-1-2,Breakdown,1,156,24,2011-09-16 09:47:01.054456,
BobThePumpkin,researchnet,2-1-2,Breakdown,1,157,43,2015-01-26 23:57:43.663809,
EPAstor,researchnet,2-1-2,Breakdown,1,157,34,2011-08-02 21:14:25.413234,
Blueeyedrat,researchnet,2-1-2,Breakdown,1,161,44,2012-11-15 18:33:26.404566,
MasterDinadan,researchnet,2-1-2,Breakdown,1,161,32,2011-06-03 17:16:21.527503,
mrcable,researchnet,2-1-2,Breakdown,1,162,17,2012-05-11 04:04:44.244469,
onyhow,researchnet,2-1-2,Breakdown,1,163,54,2012-10-30 11:21:54.650463,
Eppy37,researchnet,2-1-2,Breakdown,1,171,38,2011-07-12 02:34:46.203695,
Mehr,researchnet,2-1-2,Breakdown,1,177,57,2012-05-06 18:25:57.907407,
ToKokMa,researchnet,2-1-2,Breakdown,1,177,41,2011-08-20 01:32:03.024795,
ants280,researchnet,2-1-2,Breakdown,1,179,51,2014-01-25 09:52:14.614376,
AgainstTedium,researchnet,2-1-2,Breakdown,1,181,29,2013-04-03 04:16:32.904498,
Helios,researchnet,2-1-2,Breakdown,1,191,61,2013-05-03 18:12:30.285149,
Criado,researchnet,2-1-2,Breakdown,1,193,43,2011-08-17 03:35:47.017191,
lnconclusive,researchnet,2-1-2,Breakdown,1,196,43,2013-06-10 20:31:39.466093,
iteration2,researchnet,2-1-2,Breakdown,1,199,59,2012-02-23 13:49:22.139499,
Darkhogg,researchnet,2-1-2,Breakdown,1,199,35,2011-07-10 09:38:40.137,
Sniper_John_Uk,researchnet,2-1-2,Breakdown,1,201,40,2011-08-23 16:59:53.592708,
keyyek,researchnet,2-1-2,Breakdown,1,204,46,2011-12-31 02:23:58.946373,
Regory,researchnet,2-1-2,Breakdown,1,205,68,2011-06-03 20:06:28.759316,
evouga,researchnet,2-1-2,Breakdown,1,207,41,2011-06-05 11:23:33.184292,
SolidJim,researchnet,2-1-2,Breakdown,1,207,39,2014-08-10 11:49:11.904435,
Ricket,researchnet,2-1-2,Breakdown,1,208,39,2011-09-19 18:48:01.281263,
Masked_Critic,researchnet,2-1-2,Breakdown,1,208,59,2011-11-17 12:48:03.771025,
Greeny,researchnet,2-1-2,Breakdown,1,220,51,2011-09-05 17:59:14.939825,
boazs,researchnet,2-1-2,Breakdown,1,223,49,2011-07-25 16:43:21.037988,
Paulie,researchnet,2-1-2,Breakdown,1,228,44,2013-02-13 08:36:23.198844,
AntCJ,researchnet,2-1-2,Breakdown,1,239,35,2012-11-27 04:47:24.317698,
stubbscroll,researchnet,2-1-2,Breakdown,1,283,51,2011-12-09 17:17:55.068832,
KotH,researchnet,2-1-2,Breakdown,1,302,57,2011-10-08 07:06:20.205954,
jake,researchnet,2-1-2,Breakdown,1,306,61,2012-02-08 12:11:01.926208,
dexus,researchnet,2-1-2,Breakdown,1,321,89,2012-09-10 11:22:40.728677,
marvk,researchnet,2-1-2,Breakdown,1,326,35,2011-11-15 20:12:55.7134,
ixquick,researchnet,2-1-2,Breakdown,1,357,60,2013-05-25 06:07:45.144171,
marvk,researchnet,2-1-2,Breakdown,1,415,35,2011-10-23 15:49:42.441797,
ToughThought,researchnet,2-1-3,Vitamin B3,1,222,42,2014-03-20 08:15:35.174841,http://youtu.be/Vs0wQAYAwe8
cearn,researchnet,2-1-3,Vitamin B3,1,242,48,2013-04-06 08:30:05.154248,http://www.youtube.com/watch?v=stIya5q2H10&hd=1
cearn,researchnet,2-1-3,Vitamin B3,1,242,47,2013-05-24 10:45:03.080872,http://www.youtube.com/watch?v=stIya5q2H10&hd=1
Andy,researchnet,2-1-3,Vitamin B3,1,281,53,2011-06-11 04:28:05.423531,
dayo001,researchnet,2-1-3,Vitamin B3,1,288,49,2013-06-15 09:05:42.249205,
davenger,researchnet,2-1-3,Vitamin B3,1,302,43,2011-06-10 23:47:17.505333,
gggol,researchnet,2-1-3,Vitamin B3,1,308,62,2011-12-20 02:24:13.626326,
Andy,researchnet,2-1-3,Vitamin B3,1,310,44,2011-06-02 15:22:57.318636,
davenger,researchnet,2-1-3,Vitamin B3,1,343,33,2011-06-11 00:28:36.243769,
cake-pie,researchnet,2-1-3,Vitamin B3,1,377,58,2011-06-13 10:21:02.390032,
M64,researchnet,2-1-3,Vitamin B3,1,379,49,2013-01-14 11:03:18.249337,
M64,researchnet,2-1-3,Vitamin B3,1,379,50,2012-11-16 10:59:12.048983,
GusTheCrocodile,researchnet,2-1-3,Vitamin B3,1,380,59,2011-10-23 05:46:42.091961,
GuavaMoment,researchnet,2-1-3,Vitamin B3,1,387,55,2011-08-15 16:09:43.643792,
rezoons,researchnet,2-1-3,Vitamin B3,1,403,43,2012-06-10 08:12:40.368572,
Regory,researchnet,2-1-3,Vitamin B3,1,409,55,2011-07-02 15:19:20.600232,
sboparen,researchnet,2-1-3,Vitamin B3,1,412,59,2014-06-05 19:33:12.355674,
iteration2,researchnet,2-1-3,Vitamin B3,1,422,49,2012-02-23 13:49:22.251649,
Regory,researchnet,2-1-3,Vitamin B3,1,429,55,2011-06-03 20:06:28.879563,
BobThePumpkin,researchnet,2-1-3,Vitamin B3,1,436,53,2015-01-26 23:57:43.757957,
cake-pie,researchnet,2-1-3,Vitamin B3,1,436,52,2011-06-29 22:46:39.361253,
nicuveo,researchnet,2-1-3,Vitamin B3,1,449,66,2011-06-05 10:30:00.19989,
xyuzhg,researchnet,2-1-3,Vitamin B3,1,463,51,2012-09-29 02:58:42.545891,
Oldman,researchnet,2-1-3,Vitamin B3,1,465,51,2012-05-23 07:56:17.455881,
Frog,researchnet,2-1-3,Vitamin B3,1,465,51,2012-05-23 08:28:15.781153,
cake-pie,researchnet,2-1-3,Vitamin B3,1,472,55,2011-06-17 06:27:05.818487,""
rowenwand,researchnet,2-1-3,Vitamin B3,1,476,50,2011-06-06 02:27:14.153137,
odaz,researchnet,2-1-3,Vitamin B3,1,491,60,2012-09-24 05:40:46.63727,
Blueeyedrat,researchnet,2-1-3,Vitamin B3,1,512,54,2012-11-15 18:33:26.584787,
Leylite,researchnet,2-1-3,Vitamin B3,1,516,65,2013-05-23 18:09:51.523078,
